Channel Text File,,,,,,,,,,,,,,,,,,,,,,
Prj,,,,,,,,,,,,,,,,,,,,,,
Author,,,,,,,,,,,,,,,,,,,,,,
JobMode,Grid,,,,,,,,,,,,,,,,,,,,,
XCells,220,,,,,,,,,,,,,,,,,,,,,
YCells,220,,,,,,,,,,,,,,,,,,,,,
XStep,0.2,,,,,,,,,,,,,,,,,,,,,
YStep,0.2,,,,,,,,,,,,,,,,,,,,,
AcqE1,0,,,,,,,,,,,,,,,,,,,,,
AcqE2,0,,,,,,,,,,,,,,,,,,,,,
AcqE3,0,,,,,,,,,,,,,,,,,,,,,
Euler angles refer to Sample Coordinate system (CS0)!,Mag,2500,Coverage,49,Device,0,KV,15,TiltAngle,70,TiltAxis,0,DetectorOrientationE1,358.9641,DetectorOrientationE2,95.5515,DetectorOrientationE3,358.4895,WorkingDistance,24.6958,InsertionDistance,178.5
Phases,2,,,,,,,,,,,,,,,,,,,,,
2.950;2.950;4.681,90.000;90.000;120.000,Titanium-Hexagonal,9,194,,,"Z. Metallkd. [ZEMTAE], _ 59, _____ 377",,,,,,,,,,,,,,,
3.311;3.311;3.311,90.000;90.000;90.000,Titanium-Cubic,11,229,,,"Z. Metallkd. [ZEMTAE], _ 59, _____ 377",,,,,,,,,,,,,,,
Phase,X,Y,Bands,Error,Euler1,Euler2,Euler3,MAD,BC,BS,,,,,,,,,,,,
2,22.4,21.4,9,0,159.383,41.5883,18.9146,1.0191,128,201,,,,,,,,,,,,
2,22.6,21.4,10,0,159.1058,41.5907,18.9324,1.0556,121,218,,,,,,,,,,,,
2,22.8,21.4,10,0,158.4492,42.3287,18.3553,1.2809,128,231,,,,,,,,,,,,
2,23,21.4,8,0,158.2089,41.3313,17.542,1.0508,134,220,,,,,,,,,,,,
2,23.2,21.4,10,0,158.9811,42.7565,18.0629,1.1495,130,228,,,,,,,,,,,,
2,23.4,21.4,11,0,159.4161,42.1173,16.9757,1.0359,149,231,,,,,,,,,,,,
2,23.6,21.4,10,0,158.8365,42.5804,18.4795,1.1961,117,228,,,,,,,,,,,,
2,23.8,21.4,8,0,158.8008,41.0119,18.7158,1.2254,136,232,,,,,,,,,,,,
2,24,21.4,9,0,158.0424,40.3441,18.5097,0.9887,143,230,,,,,,,,,,,,
2,24.2,21.4,9,0,158.7852,41.7227,18.6791,1.0593,141,238,,,,,,,,,,,,
2,24.4,21.4,10,0,158.3751,41.6545,18.5262,1.4474,124,193,,,,,,,,,,,,
2,24.6,21.4,8,0,159.8095,40.9905,17.7494,1.0288,126,206,,,,,,,,,,,,
2,24.8,21.4,10,0,159.3205,42.1826,17.5791,1.4144,125,243,,,,,,,,,,,,
2,25,21.4,8,0,159.2232,41.118,18.0292,0.8661,135,233,,,,,,,,,,,,
2,25.2,21.4,10,0,159.9016,41.7477,17.075,1.0202,129,216,,,,,,,,,,,,
2,25.4,21.4,10,0,159.9985,42.2746,16.3481,1.1864,123,219,,,,,,,,,,,,
2,25.6,21.4,8,0,159.211,42.9064,16.8958,1.2604,110,229,,,,,,,,,,,,
2,25.8,21.4,11,0,158.8732,42.1446,17.5893,1.3865,121,248,,,,,,,,,,,,
2,26,21.4,11,0,158.9077,42.0316,18.3209,1.1649,138,238,,,,,,,,,,,,
2,26.2,21.4,8,0,158.8865,41.9508,17.3654,0.8719,138,239,,,,,,,,,,,,
2,26.4,21.4,10,0,158.8442,41.8882,18.2564,1.294,128,231,,,,,,,,,,,,
2,26.6,21.4,11,0,159.7248,42.3453,17.7421,1.3924,114,255,,,,,,,,,,,,
2,26.8,21.4,9,0,158.5537,42.1594,18.245,1.1034,134,244,,,,,,,,,,,,
2,27,21.4,9,0,158.7465,42.3444,18.4662,1.0564,139,220,,,,,,,,,,,,
2,27.2,21.4,9,0,158.3029,42.4127,18.9156,1.1103,135,237,,,,,,,,,,,,
2,27.4,21.4,9,0,158.132,41.3393,18.9058,0.9692,132,250,,,,,,,,,,,,
2,27.6,21.4,10,0,159.066,41.796,18.0348,1.0829,132,245,,,,,,,,,,,,
2,27.8,21.4,11,0,158.9777,42.1959,17.768,1.582,116,247,,,,,,,,,,,,
2,28,21.4,7,0,158.8143,41.0532,18.901,0.6851,130,230,,,,,,,,,,,,
2,28.2,21.4,9,0,158.4461,42.2217,19.1368,1.0368,142,255,,,,,,,,,,,,
2,28.4,21.4,9,0,158.6694,42.7151,18.7354,0.8842,133,240,,,,,,,,,,,,
2,28.6,21.4,8,0,158.5493,41.8065,18.3776,0.9975,133,235,,,,,,,,,,,,
2,28.8,21.4,9,0,158.8871,42.3516,18.1419,1.0192,101,240,,,,,,,,,,,,
2,29,21.4,11,0,158.7994,42.5452,18.2696,1.0325,134,233,,,,,,,,,,,,
2,29.2,21.4,9,0,158.6021,42.1524,18.4267,1.1155,133,249,,,,,,,,,,,,
2,29.4,21.4,9,0,159.2673,42.5034,18.1681,1.1382,145,224,,,,,,,,,,,,
2,29.6,21.4,11,0,158.3302,42.6051,18.4014,1.1483,133,255,,,,,,,,,,,,
2,29.8,21.4,8,0,158.439,42.0869,18.1842,0.8707,144,237,,,,,,,,,,,,
2,30,21.4,9,0,158.8915,43.1147,18.4052,1.0961,140,239,,,,,,,,,,,,
2,30.2,21.4,9,0,158.4287,42.1311,18.2609,1.2031,140,238,,,,,,,,,,,,
2,30.4,21.4,10,0,158.7024,42.4724,18.2075,1.2854,145,255,,,,,,,,,,,,
2,30.6,21.4,11,0,158.1217,42.2848,18.7052,1.1646,149,255,,,,,,,,,,,,
2,30.8,21.4,9,0,157.9427,42.0869,18.8144,1.0534,141,240,,,,,,,,,,,,
2,31,21.4,10,0,158.7144,42.2387,18.6254,1.0423,138,231,,,,,,,,,,,,
2,31.2,21.4,9,0,158.706,41.8547,17.7093,0.9754,126,246,,,,,,,,,,,,
2,31.4,21.4,10,0,159.0452,42.7505,17.9179,1.2138,136,255,,,,,,,,,,,,
2,31.6,21.4,10,0,158.6028,42.3055,18.5565,1.0834,129,248,,,,,,,,,,,,
2,31.8,21.4,9,0,158.6793,41.8734,17.999,1.2303,123,221,,,,,,,,,,,,
2,32,21.4,10,0,157.9613,41.9133,18.7477,0.9911,126,239,,,,,,,,,,,,
2,32.2,21.4,11,0,159.0905,42.0262,18.34,1.2519,133,255,,,,,,,,,,,,
2,32.4,21.4,10,0,159.2651,42.2243,18.0328,1.1767,127,255,,,,,,,,,,,,
2,32.6,21.4,7,0,158.4619,41.3401,18.5871,0.9895,134,220,,,,,,,,,,,,
2,32.8,21.4,10,0,159.2983,42.2851,17.8185,1.5681,146,234,,,,,,,,,,,,
2,33,21.4,11,0,158.8442,41.8507,18.2368,1.1521,137,238,,,,,,,,,,,,
2,33.2,21.4,11,0,158.946,41.8765,18.3952,1.0787,141,242,,,,,,,,,,,,
2,33.4,21.4,11,0,158.7483,42.2183,17.7759,1.4113,113,246,,,,,,,,,,,,
2,33.6,21.4,9,0,158.2112,42.4853,17.6896,1.1531,127,230,,,,,,,,,,,,
2,33.8,21.4,10,0,158.4683,41.9398,17.7841,1.3926,121,240,,,,,,,,,,,,
2,34,21.4,10,0,157.9149,41.962,18.6849,1.3493,134,246,,,,,,,,,,,,
2,34.2,21.4,7,0,158.9642,42.1385,16.5638,1.2531,128,246,,,,,,,,,,,,
2,34.4,21.4,10,0,158.7849,41.9411,17.7296,1.2094,131,255,,,,,,,,,,,,
2,34.6,21.4,8,0,158.4756,41.5575,18.4867,1.0573,120,218,,,,,,,,,,,,
2,34.8,21.4,10,0,159.3866,41.9019,17.9743,0.9265,151,236,,,,,,,,,,,,
2,35,21.4,10,0,159.1227,42.3778,17.7922,1.117,121,248,,,,,,,,,,,,
2,35.2,21.4,11,0,159.2734,42.1803,18.3646,1.166,118,244,,,,,,,,,,,,
2,35.4,21.4,9,0,159.9113,42.8594,17.2624,0.9546,139,254,,,,,,,,,,,,
2,35.6,21.4,11,0,159.7953,42.1118,17.0533,1.2626,133,255,,,,,,,,,,,,
2,35.8,21.4,7,0,158.2709,42.3457,19.0256,1.0744,106,219,,,,,,,,,,,,
2,36,21.4,8,0,158.4589,42.075,18.1795,1.0081,133,220,,,,,,,,,,,,
2,36.2,21.4,8,0,158.5199,41.5651,17.5997,1.2035,124,181,,,,,,,,,,,,
2,36.4,21.4,9,0,159.4335,42.0056,17.7905,1.0253,125,233,,,,,,,,,,,,
2,36.6,21.4,9,0,158.54,41.6537,18.0792,0.998,120,232,,,,,,,,,,,,
2,36.8,21.4,9,0,159.6671,42.251,17.7663,0.9411,100,250,,,,,,,,,,,,
2,37,21.4,8,0,158.4055,42.6874,17.7008,0.9481,107,235,,,,,,,,,,,,
2,37.2,21.4,9,0,159.0935,42.1505,18.8538,0.8894,121,252,,,,,,,,,,,,
2,37.4,21.4,10,0,158.6513,42.4698,18.6425,1.0537,117,206,,,,,,,,,,,,
2,37.6,21.4,7,0,158.0356,40.317,19.5312,1.2678,137,241,,,,,,,,,,,,
2,37.8,21.4,8,0,157.9791,41.701,19.0488,1.1523,118,255,,,,,,,,,,,,
0,38,21.4,0,3,0,0,0,0,83,255,,,,,,,,,,,,
2,38.2,21.4,9,0,67.4611,27.1948,31.3701,0.9491,121,234,,,,,,,,,,,,
2,38.4,21.4,10,0,67.3002,27.1796,31.5283,0.9165,108,249,,,,,,,,,,,,
2,38.6,21.4,8,0,66.4975,26.8794,32.7174,1.3128,122,244,,,,,,,,,,,,
2,38.8,21.4,9,0,67.3702,27.1894,31.7264,0.7091,114,210,,,,,,,,,,,,
0,39,21.4,0,3,0,0,0,0,122,255,,,,,,,,,,,,
2,39.2,21.4,8,0,67.6172,27.8724,31.6815,1.0636,105,255,,,,,,,,,,,,
2,39.4,21.4,9,0,68.1401,27.7357,31.0874,0.8952,105,210,,,,,,,,,,,,
2,39.6,21.4,9,0,68.9761,27.1133,30.2878,0.8116,114,230,,,,,,,,,,,,
2,39.8,21.4,8,0,67.0376,26.8262,31.6304,0.9524,115,255,,,,,,,,,,,,
2,40,21.4,8,0,67.555,27.1309,31.6327,0.8483,107,220,,,,,,,,,,,,
2,40.2,21.4,9,0,69.9044,27.3048,29.8395,0.9918,126,225,,,,,,,,,,,,
2,40.4,21.4,9,0,66.546,26.7582,32.8455,0.9953,119,221,,,,,,,,,,,,
2,40.6,21.4,8,0,66.6524,27.7742,32.4262,0.7639,103,209,,,,,,,,,,,,
2,40.8,21.4,10,0,67.2417,27.1437,31.6001,1.0325,110,234,,,,,,,,,,,,
2,41,21.4,7,0,67.0644,28.2858,31.4828,1.01,103,233,,,,,,,,,,,,
2,41.2,21.4,7,0,66.2542,27.265,32.3721,0.7193,112,255,,,,,,,,,,,,
2,41.4,21.4,8,0,67.9197,27.0952,31.1995,0.9662,120,219,,,,,,,,,,,,
2,41.6,21.4,10,0,67.8192,26.969,31.3028,1.0682,109,225,,,,,,,,,,,,
2,41.8,21.4,8,0,67.8585,27.8748,31.4274,0.883,108,255,,,,,,,,,,,,
2,42,21.4,8,0,68.6664,27.365,30.4963,0.8048,109,206,,,,,,,,,,,,
2,42.2,21.4,10,0,67.679,27.2655,31.1516,1.5085,124,230,,,,,,,,,,,,
2,42.4,21.4,7,0,67.2268,27.6336,31.7669,0.7218,118,220,,,,,,,,,,,,
2,42.6,21.4,7,0,66.577,26.7541,32.3684,0.7144,118,240,,,,,,,,,,,,
2,42.8,21.4,8,0,67.3583,27.5547,31.9319,0.8421,105,209,,,,,,,,,,,,
2,43,21.4,9,0,68.0991,28.6629,31.8484,1.0282,95,208,,,,,,,,,,,,
2,43.2,21.4,8,0,70.4452,27.5518,28.9813,1.0407,120,244,,,,,,,,,,,,
2,43.4,21.4,9,0,68.9567,27.3518,30.2039,1.1736,99,234,,,,,,,,,,,,
2,43.6,21.4,9,0,66.1566,27.5364,32.8876,1.3001,104,237,,,,,,,,,,,,
2,43.8,21.4,8,0,67.3295,27.6724,32.4743,1.0626,114,234,,,,,,,,,,,,
0,0,21.6,0,3,0,0,0,0,66,255,,,,,,,,,,,,
0,0.2,21.6,0,3,0,0,0,0,64,255,,,,,,,,,,,,
0,0.4,21.6,0,3,0,0,0,0,72,255,,,,,,,,,,,,
0,0.6,21.6,0,3,0,0,0,0,67,255,,,,,,,,,,,,
0,0.8,21.6,0,3,0,0,0,0,64,255,,,,,,,,,,,,
0,1,21.6,0,3,0,0,0,0,67,255,,,,,,,,,,,,
0,1.2,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,1.4,21.6,0,3,0,0,0,0,90,255,,,,,,,,,,,,
0,1.6,21.6,0,3,0,0,0,0,51,255,,,,,,,,,,,,
0,1.8,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,2,21.6,0,3,0,0,0,0,57,255,,,,,,,,,,,,
0,2.2,21.6,0,3,0,0,0,0,65,255,,,,,,,,,,,,
0,2.4,21.6,0,3,0,0,0,0,72,255,,,,,,,,,,,,
0,2.6,21.6,0,3,0,0,0,0,61,255,,,,,,,,,,,,
0,2.8,21.6,0,3,0,0,0,0,57,255,,,,,,,,,,,,
0,3,21.6,0,3,0,0,0,0,64,255,,,,,,,,,,,,
0,3.2,21.6,0,3,0,0,0,0,59,255,,,,,,,,,,,,
0,3.4,21.6,0,3,0,0,0,0,64,255,,,,,,,,,,,,
0,3.6,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,3.8,21.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,4,21.6,0,3,0,0,0,0,40,255,,,,,,,,,,,,
0,4.2,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,4.4,21.6,0,3,0,0,0,0,37,255,,,,,,,,,,,,
0,4.6,21.6,0,3,0,0,0,0,61,255,,,,,,,,,,,,
0,4.8,21.6,0,3,0,0,0,0,65,255,,,,,,,,,,,,
0,5,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,5.2,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,5.4,21.6,0,3,0,0,0,0,51,255,,,,,,,,,,,,
0,5.6,21.6,0,3,0,0,0,0,51,255,,,,,,,,,,,,
0,5.8,21.6,0,3,0,0,0,0,62,255,,,,,,,,,,,,
0,6,21.6,0,3,0,0,0,0,51,255,,,,,,,,,,,,
1,6.2,21.6,6,0,0.5059,57.5138,27.3388,0.7599,52,255,,,,,,,,,,,,
0,6.4,21.6,0,3,0,0,0,0,49,255,,,,,,,,,,,,
0,6.6,21.6,0,3,0,0,0,0,50,255,,,,,,,,,,,,
0,6.8,21.6,0,3,0,0,0,0,64,255,,,,,,,,,,,,
0,7,21.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,7.2,21.6,0,3,0,0,0,0,62,255,,,,,,,,,,,,
0,7.4,21.6,0,3,0,0,0,0,49,255,,,,,,,,,,,,
0,7.6,21.6,0,3,0,0,0,0,58,255,,,,,,,,,,,,
0,7.8,21.6,0,3,0,0,0,0,30,255,,,,,,,,,,,,
0,8,21.6,0,3,0,0,0,0,64,255,,,,,,,,,,,,
1,8.2,21.6,6,0,31.6314,170.2799,4.4711,0.6327,51,255,,,,,,,,,,,,
0,8.4,21.6,0,3,0,0,0,0,39,255,,,,,,,,,,,,
0,8.6,21.6,0,3,0,0,0,0,39,255,,,,,,,,,,,,
0,8.8,21.6,0,3,0,0,0,0,45,255,,,,,,,,,,,,
0,9,21.6,0,3,0,0,0,0,40,255,,,,,,,,,,,,
0,9.2,21.6,0,3,0,0,0,0,33,255,,,,,,,,,,,,
0,9.4,21.6,0,3,0,0,0,0,49,255,,,,,,,,,,,,
0,9.6,21.6,0,3,0,0,0,0,48,255,,,,,,,,,,,,
1,9.8,21.6,6,0,139.5872,96.3886,26.7333,1.636,46,255,,,,,,,,,,,,
0,10,21.6,0,3,0,0,0,0,48,255,,,,,,,,,,,,
0,10.2,21.6,0,3,0,0,0,0,44,255,,,,,,,,,,,,
0,10.4,21.6,0,3,0,0,0,0,43,255,,,,,,,,,,,,
0,10.6,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,10.8,21.6,0,3,0,0,0,0,48,255,,,,,,,,,,,,
0,11,21.6,0,3,0,0,0,0,43,255,,,,,,,,,,,,
0,11.2,21.6,0,3,0,0,0,0,40,255,,,,,,,,,,,,
0,11.4,21.6,0,3,0,0,0,0,57,255,,,,,,,,,,,,
0,11.6,21.6,0,3,0,0,0,0,50,255,,,,,,,,,,,,
0,11.8,21.6,0,3,0,0,0,0,36,255,,,,,,,,,,,,
0,12,21.6,0,3,0,0,0,0,48,255,,,,,,,,,,,,
0,12.2,21.6,0,3,0,0,0,0,40,255,,,,,,,,,,,,
0,12.4,21.6,0,3,0,0,0,0,55,255,,,,,,,,,,,,
0,12.6,21.6,0,3,0,0,0,0,42,255,,,,,,,,,,,,
0,12.8,21.6,0,3,0,0,0,0,33,255,,,,,,,,,,,,
0,13,21.6,0,3,0,0,0,0,41,255,,,,,,,,,,,,
0,13.2,21.6,0,3,0,0,0,0,40,255,,,,,,,,,,,,
0,13.4,21.6,0,3,0,0,0,0,42,255,,,,,,,,,,,,
0,13.6,21.6,0,3,0,0,0,0,36,255,,,,,,,,,,,,
0,13.8,21.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,14,21.6,0,3,0,0,0,0,50,255,,,,,,,,,,,,
0,14.2,21.6,0,3,0,0,0,0,46,255,,,,,,,,,,,,
0,14.4,21.6,0,3,0,0,0,0,36,255,,,,,,,,,,,,
0,14.6,21.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,14.8,21.6,0,3,0,0,0,0,45,255,,,,,,,,,,,,
0,15,21.6,0,3,0,0,0,0,45,255,,,,,,,,,,,,
0,15.2,21.6,0,3,0,0,0,0,35,255,,,,,,,,,,,,
0,15.4,21.6,0,3,0,0,0,0,32,255,,,,,,,,,,,,
0,15.6,21.6,0,3,0,0,0,0,36,255,,,,,,,,,,,,
0,15.8,21.6,0,3,0,0,0,0,32,255,,,,,,,,,,,,
0,16,21.6,0,3,0,0,0,0,43,255,,,,,,,,,,,,
0,16.2,21.6,0,3,0,0,0,0,31,255,,,,,,,,,,,,
0,16.4,21.6,0,3,0,0,0,0,46,255,,,,,,,,,,,,
0,16.6,21.6,0,3,0,0,0,0,31,255,,,,,,,,,,,,
0,16.8,21.6,0,3,0,0,0,0,37,255,,,,,,,,,,,,
0,17,21.6,0,3,0,0,0,0,31,255,,,,,,,,,,,,
0,17.2,21.6,0,3,0,0,0,0,31,255,,,,,,,,,,,,
0,17.4,21.6,0,3,0,0,0,0,37,255,,,,,,,,,,,,
0,17.6,21.6,0,3,0,0,0,0,36,255,,,,,,,,,,,,
0,17.8,21.6,0,3,0,0,0,0,27,255,,,,,,,,,,,,
0,18,21.6,0,3,0,0,0,0,48,255,,,,,,,,,,,,
0,18.2,21.6,0,3,0,0,0,0,27,255,,,,,,,,,,,,
0,18.4,21.6,0,3,0,0,0,0,62,255,,,,,,,,,,,,
0,18.6,21.6,0,3,0,0,0,0,72,255,,,,,,,,,,,,
0,18.8,21.6,0,3,0,0,0,0,41,255,,,,,,,,,,,,
0,19,21.6,0,3,0,0,0,0,44,255,,,,,,,,,,,,
0,19.2,21.6,0,3,0,0,0,0,41,255,,,,,,,,,,,,
0,19.4,21.6,0,3,0,0,0,0,45,255,,,,,,,,,,,,
0,19.6,21.6,0,3,0,0,0,0,50,255,,,,,,,,,,,,
0,19.8,21.6,0,3,0,0,0,0,42,255,,,,,,,,,,,,
0,20,21.6,0,3,0,0,0,0,53,255,,,,,,,,,,,,
0,20.2,21.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,20.4,21.6,0,3,0,0,0,0,22,255,,,,,,,,,,,,
0,20.6,21.6,0,3,0,0,0,0,53,197,,,,,,,,,,,,
2,20.8,21.6,7,0,157.7037,41.2134,18.778,1.0231,103,178,,,,,,,,,,,,
2,21,21.6,8,0,158.6248,42.1658,17.5745,1.2064,118,181,,,,,,,,,,,,
2,21.2,21.6,10,0,159.2275,42.6781,17.3444,1.023,119,222,,,,,,,,,,,,
2,21.4,21.6,9,0,157.8546,41.9691,18.5367,1.1443,127,224,,,,,,,,,,,,
2,21.6,21.6,10,0,158.3631,42.0222,18.3382,1.5215,109,204,,,,,,,,,,,,
2,21.8,21.6,9,0,159.0245,41.9361,17.9707,1.1178,98,241,,,,,,,,,,,,
2,22,21.6,9,0,158.5284,40.9002,18.4534,1.0502,133,238,,,,,,,,,,,,
2,22.2,21.6,10,0,158.5185,41.9685,17.9388,1.4822,135,232,,,,,,,,,,,,
2,22.4,21.6,9,0,158.2712,42.3534,18.5486,1.0831,140,229,,,,,,,,,,,,
2,22.6,21.6,11,0,158.7531,42.0273,18.6234,1.0538,129,226,,,,,,,,,,,,
2,22.8,21.6,8,0,158.6064,41.5239,18.8417,1.0459,128,204,,,,,,,,,,,,
2,23,21.6,10,0,158.4439,42.3838,18.4959,1.0966,128,233,,,,,,,,,,,,
2,23.2,21.6,9,0,159.6551,43.1814,16.5923,1.1707,135,241,,,,,,,,,,,,
2,23.4,21.6,9,0,159.3933,41.8203,17.4636,1.179,137,247,,,,,,,,,,,,
2,23.6,21.6,9,0,157.9485,40.9327,18.728,1.1033,121,248,,,,,,,,,,,,
2,23.8,21.6,8,0,158.6474,41.6092,17.5391,1.064,99,249,,,,,,,,,,,,
2,24,21.6,9,0,158.3871,41.1667,19.3182,0.8726,138,237,,,,,,,,,,,,
2,24.2,21.6,9,0,158.8239,40.5877,18.1374,1.1637,136,234,,,,,,,,,,,,
2,24.4,21.6,10,0,159.2313,42.4862,17.1721,1.1212,126,208,,,,,,,,,,,,
2,24.6,21.6,8,0,158.8795,42.2615,17.3876,0.9523,118,191,,,,,,,,,,,,
2,24.8,21.6,7,0,158.2325,41.6987,18.0985,1.0896,122,223,,,,,,,,,,,,
2,25,21.6,7,0,159.8057,42.6958,16.6399,1.2681,132,234,,,,,,,,,,,,
2,25.2,21.6,9,0,157.83,41.2382,18.676,0.9707,122,255,,,,,,,,,,,,
2,25.4,21.6,10,0,160.0628,42.2619,17.5292,1.0922,126,255,,,,,,,,,,,,
2,25.6,21.6,7,0,158.914,41.2658,18.3082,0.9899,125,237,,,,,,,,,,,,
2,25.8,21.6,10,0,160.0059,42.1148,17.4933,0.9209,130,229,,,,,,,,,,,,
2,26,21.6,8,0,159.2487,41.5845,18.3512,0.6253,135,244,,,,,,,,,,,,
2,26.2,21.6,8,0,158.9502,41.5995,18.6855,0.87,125,237,,,,,,,,,,,,
2,26.4,21.6,9,0,158.5719,42.4855,17.8636,1.3225,132,255,,,,,,,,,,,,
2,26.6,21.6,9,0,158.617,43.2505,18.4307,1.3523,132,222,,,,,,,,,,,,
2,26.8,21.6,8,0,158.582,42.011,18.382,1.3822,133,240,,,,,,,,,,,,
2,27,21.6,8,0,160.072,41.9523,17.3464,0.579,132,255,,,,,,,,,,,,
2,27.2,21.6,9,0,158.6708,42.1757,17.4859,0.7804,131,255,,,,,,,,,,,,
2,27.4,21.6,10,0,157.859,42.3865,19.8369,1.1564,130,222,,,,,,,,,,,,
2,27.6,21.6,10,0,158.4244,41.7806,18.3042,1.418,110,233,,,,,,,,,,,,
2,27.8,21.6,11,0,158.892,42.1081,18.1814,1.4125,130,255,,,,,,,,,,,,
2,28,21.6,9,0,159.3757,42.1365,17.4548,1.1311,127,255,,,,,,,,,,,,
2,28.2,21.6,11,0,159.1004,42.2759,17.7459,1.1058,135,245,,,,,,,,,,,,
2,28.4,21.6,10,0,158.1601,42.0367,19.2876,0.8604,146,228,,,,,,,,,,,,
2,28.6,21.6,9,0,158.3198,41.9851,17.9232,0.916,135,232,,,,,,,,,,,,
2,28.8,21.6,10,0,159.4971,43.0156,17.1872,1.2194,120,231,,,,,,,,,,,,
2,29,21.6,11,0,158.664,42.7118,18.2216,1.0807,115,235,,,,,,,,,,,,
2,29.2,21.6,10,0,159.5241,41.6625,17.5895,1.2216,134,247,,,,,,,,,,,,
2,29.4,21.6,10,0,158.3582,42.3549,17.9276,0.9726,132,239,,,,,,,,,,,,
2,29.6,21.6,11,0,158.5659,42.8252,18.7468,1.2246,134,242,,,,,,,,,,,,
2,29.8,21.6,8,0,158.9513,42.2496,18.1495,0.9879,127,214,,,,,,,,,,,,
2,30,21.6,10,0,159.0323,43.0508,17.9678,1.007,130,217,,,,,,,,,,,,
2,30.2,21.6,10,0,157.7818,41.8881,18.3406,0.9493,129,214,,,,,,,,,,,,
2,30.4,21.6,11,0,158.6081,42.1629,18.124,1.231,133,247,,,,,,,,,,,,
2,30.6,21.6,10,0,158.1863,41.7879,18.3149,1.0448,141,244,,,,,,,,,,,,
2,30.8,21.6,11,0,158.6035,42.5256,18.5576,1.2475,137,255,,,,,,,,,,,,
2,31,21.6,9,0,159.2062,42.5482,18.6302,1.0957,124,251,,,,,,,,,,,,
2,31.2,21.6,10,0,159.3499,42.2401,18.1606,1.0795,132,248,,,,,,,,,,,,
2,31.4,21.6,10,0,159.0345,41.2809,18.008,0.7499,142,246,,,,,,,,,,,,
2,31.6,21.6,9,0,158.5918,42.442,18.5018,1.0424,134,236,,,,,,,,,,,,
2,31.8,21.6,9,0,159.2111,41.3044,17.693,0.8072,139,250,,,,,,,,,,,,
2,32,21.6,11,0,158.1451,42.205,18.8167,1.6236,138,241,,,,,,,,,,,,
2,32.2,21.6,11,0,158.6972,42.2101,17.6874,1.309,139,255,,,,,,,,,,,,
2,32.4,21.6,8,0,158.158,41.9275,17.1378,1.0106,125,239,,,,,,,,,,,,
2,32.6,21.6,9,0,158.6756,41.6887,18.3729,1.0762,121,222,,,,,,,,,,,,
2,32.8,21.6,9,0,158.5294,42.412,17.8577,1.2579,140,181,,,,,,,,,,,,
2,33,21.6,10,0,158.9148,42.7419,18.2794,1.4019,133,216,,,,,,,,,,,,
2,33.2,21.6,10,0,158.5246,41.9375,18.3277,1.1372,135,253,,,,,,,,,,,,
2,33.4,21.6,9,0,157.78,41.5083,18.5362,1.0607,126,233,,,,,,,,,,,,
2,33.6,21.6,10,0,158.8501,42.3285,18.2329,1.3994,132,248,,,,,,,,,,,,
2,33.8,21.6,9,0,159.4837,42.1222,17.4779,0.8358,129,245,,,,,,,,,,,,
2,34,21.6,10,0,158.3448,42.2411,18.5858,1.1317,117,221,,,,,,,,,,,,
2,34.2,21.6,9,0,158.7538,41.7046,17.7722,1.1349,131,208,,,,,,,,,,,,
2,34.4,21.6,8,0,158.7479,42.641,17.0986,1.0044,144,184,,,,,,,,,,,,
2,34.6,21.6,11,0,158.9171,42.1293,18.278,1.1334,140,239,,,,,,,,,,,,
2,34.8,21.6,8,0,160.6152,41.9941,17.1273,0.9276,134,218,,,,,,,,,,,,
2,35,21.6,10,0,158.9351,41.9765,18.5782,0.9488,137,250,,,,,,,,,,,,
2,35.2,21.6,11,0,159.0518,41.9905,17.9537,1.2264,128,255,,,,,,,,,,,,
2,35.4,21.6,8,0,160.1069,40.7986,17.5625,0.9067,128,189,,,,,,,,,,,,
2,35.6,21.6,9,0,158.921,41.4848,17.5404,0.8433,146,236,,,,,,,,,,,,
2,35.8,21.6,9,0,159.4981,42.6134,17.2273,1.0365,118,218,,,,,,,,,,,,
2,36,21.6,10,0,159.0203,42.0419,18.8099,0.9635,117,246,,,,,,,,,,,,
2,36.2,21.6,11,0,159.6208,41.3512,17.9765,1.3711,124,245,,,,,,,,,,,,
2,36.4,21.6,8,0,158.5447,42.0174,19.5734,1.0465,119,242,,,,,,,,,,,,
2,36.6,21.6,9,0,158.8607,41.6356,18.8415,0.825,136,221,,,,,,,,,,,,
2,36.8,21.6,9,0,158.588,41.7583,19.0076,0.8713,108,225,,,,,,,,,,,,
2,37,21.6,9,0,158.2305,42.9874,18.6166,1.1502,124,255,,,,,,,,,,,,
